"","FamID","MomID","DadID","Fam.ord","Pop","Pop.ord","Year","Group","Group.ord","Reg","Reg.ord","Temp","Temp.ord","Temp.rep","Tray.set","Tray","Rep","Cell","TagID","Planting.date","Percival","Leaf.number.going.in","Leaf.number.coming.out..green.","Leaf.number.coming.out..brown.","Notes","NAleafIn","zeroLeafIn","sampledB4leafOut","outRGR","zeros","RGR","surv","regCol","daytimeTemp"
"1555","GH_1101","WAW69","WAW36",135,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,1,4,22,0.08,"D7",1101.08,"2/27/19","I-34",7,12,1,NA,0,0,0,0,0,0.122448979591837,1,"#FEF0A5",45
"1556","GH_1120","WAW37","WAW43",141,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,1,4,22,0.08,"D8",1120.08,"2/27/19","I-34",6,8,NA,NA,0,0,0,0,0,0.0476190476190476,1,"#FEF0A5",45
"1557","GH_0293","SS3546","SS3555",122,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,1,4,22,0.08,"D9",293.08,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#FEF0A5",45
"1558","GH_0291","SS3568","SS3555",121,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,1,4,22,0.08,"D10",291.08,"2/27/19","I-34",4,4,2,NA,0,0,0,0,0,0.0714285714285714,1,"#FEF0A5",45
"1559","GH_1093","WAW50","WAW11",132,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,1,4,22,0.08,"D11",1093.08,"2/27/19","I-34",6,10,NA,NA,0,0,0,0,0,0.0952380952380952,1,"#FEF0A5",45
"1560","GH_1108","WAW78","WAW60",138,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,1,4,22,0.08,"D12",1108.08,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#FEF0A5",45
"1561","GH_0169","SS3420","SS3337",79,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,1,4,22,0.08,"E1",169.08,"2/27/19","I-34",0,2,NA,NA,0,1,0,1,0,NA,1,"#FEF0A5",45
"1562","GH_0290","SS3585","SS3577",120,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,1,4,22,0.08,"E2",290.08,"2/27/19","I-34",6,6,2,NA,0,0,0,0,0,0.0476190476190476,1,"#FEF0A5",45
"1563","GH_0209","SS3433","SS3424",84,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,1,4,22,0.08,"E3",209.08,"2/27/19","I-34",4,4,2,NA,0,0,0,0,0,0.0714285714285714,1,"#FEF0A5",45
"1564","GH_0127","SS3340","SS3495",74,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,1,4,22,0.08,"E4",127.08,"2/27/19","I-34",4,4,NA,"GE",0,0,0,0,0,0,1,"#FEF0A5",45
"1565","GH_1070","CRA73","CRA18",108,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,1,4,22,0.08,"E5",1070.08,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#FEF0A5",45
"1566","GH_0165","SS3474","SS3397",78,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,1,4,22,0.08,"E6",165.08,"2/27/19","I-34",6,4,2,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"1567","GH_0962","CRA14","CRA104",98,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,1,4,22,0.08,"E7",962.08,"2/27/19","I-34",4,4,NA,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"1568","GH_0179","SS3418","SS3504",81,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,1,4,22,0.08,"E8",179.08,"2/27/19","I-34",6,NA,6,NA,0,0,0,0,0,0,0,"#FEF0A5",45
"1569","GH_0907","CRA47","CRA25",91,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,1,4,22,0.08,"E9",907.08,"2/27/19","I-34",4,6,NA,NA,0,0,0,0,0,0.0714285714285714,1,"#FEF0A5",45
"1570","GH_0936","CRA43","CRA15",95,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,1,4,22,0.08,"E10",936.08,"2/27/19","I-34",6,5,3,NA,0,0,0,0,0,0.0476190476190476,1,"#FEF0A5",45
"1571","GH_0271","SS3545","SS3573",112,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,1,4,22,0.08,"E11",271.08,"2/27/19","I-34",4,6,NA,NA,0,0,0,0,0,0.0714285714285714,1,"#FEF0A5",45
"1572","GH_0969","CRA37","CRA126",99,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,1,4,22,0.08,"E12",969.08,"2/27/19","I-34",6,4,2,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"1573","GH_1035","CRA124","CRA22",104,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,1,4,22,0.08,"F1",1035.08,"2/27/19","I-34",NA,NA,NA,NA,1,0,0,1,0,NA,NA,"#FEF0A5",45
"1574","GH_0191","SS3383","SS3441",82,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,1,4,22,0.08,"F2",191.08,"2/27/19","I-34",6,4,2,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"1575","GH_0270","SS3578","SS3550",111,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,1,4,22,0.08,"F3",270.08,"2/27/19","I-34",2,NA,4,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"1576","GH_1049","CRA197","CRA131",106,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,1,4,22,0.08,"F4",1049.08,"2/27/19","I-34",6,NA,6,NA,0,0,0,0,0,0,0,"#FEF0A5",45
"1577","GH_0284","SS3556","SS3544",117,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,1,4,22,0.08,"F5",284.08,"2/27/19","I-34",6,NA,6,NA,0,0,0,0,0,0,0,"#FEF0A5",45
"1578","GH_0959","CRA165","CRA120",97,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,1,4,22,0.08,"F6",959.08,"2/27/19","I-34",4,NA,6,NA,0,0,0,0,0,0.0714285714285714,1,"#FEF0A5",45
"1579","GH_0268","SS3596","SS3550",110,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,1,4,22,0.08,"F7",268.08,"2/27/19","I-34",2,4,NA,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"1580","GH_0950","CRA78","CRA6",96,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,1,4,22,0.08,"F8",950.08,"2/27/19","I-34",6,4,2,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"1581","GH_0287","SS3571","SS3577",119,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,1,4,22,0.08,"F9",287.08,"2/27/19","I-34",6,NA,6,NA,0,0,0,0,0,0,0,"#FEF0A5",45
"1582","GH_1122","WAW76","WAW55",142,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,1,4,22,0.08,"F10",1122.08,"2/27/19","I-34",6,4,2,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"1583","GH_1013","CRA66","CRA53",102,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,1,4,22,0.08,"F11",1013.08,"2/27/19","I-34",6,4,2,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"1584","GH_0122","SS3450","SS3402",73,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,1,4,22,0.08,"F12",122.08,"2/27/19","I-34",6,NA,6,NA,0,0,0,0,0,0,0,"#FEF0A5",45
"1585","GH_0613","SS3083","SS3097",196,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,23,0.07,"A1",613.07,"2/27/19","I-34",6,4,2,NA,0,0,0,0,0,0,1,"#9E0142",45
"1586","GH_0405","SS2889","SS2892",156,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,23,0.07,"A2",405.07,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#9E0142",45
"1587","GH_0375","SS2947","SS2943",153,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,23,0.07,"A3",375.07,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#9E0142",45
"1588","GH_0495","SS3107","SS3061",184,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,23,0.07,"A4",495.07,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#9E0142",45
"1589","GH_1199","CUY182","CUY39",172,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,23,0.07,"A5",1199.07,"2/27/19","I-34",6,NA,6,NA,0,0,0,0,0,0,0,"#9E0142",45
"1590","GH_0529","SS3041","SS3034",187,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,23,0.07,"A6",529.07,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#9E0142",45
"1591","GH_1267","COT109","COT93",201,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,23,0.07,"A7",1267.07,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#9E0142",45
"1592","GH_0585","SS3030","SS3089",192,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,23,0.07,"A8",585.07,"2/27/19","I-34",2,2,NA,NA,0,0,0,0,0,0,1,"#9E0142",45
"1593","GH_0626","SS3060","SS3131",198,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,23,0.07,"A9",626.07,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#9E0142",45
"1594","GH_1138","CUY88","CUY81",165,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,23,0.07,"A10",1138.07,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#9E0142",45
"1595","GH_1273","COT14","COT41",202,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,23,0.07,"A11",1273.07,"2/27/19","I-34",6,NA,6,NA,0,0,0,0,0,0,0,"#9E0142",45
"1596","GH_0610","SS3098","SS3029",195,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,23,0.07,"A12",610.07,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#9E0142",45
"1597","GH_1219","CUY89","CUY66",175,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,23,0.07,"B1",1219.07,"2/27/19","I-34",0,2,NA,NA,0,1,0,1,0,NA,1,"#9E0142",45
"1598","GH_0624","SS3163","SS3093",197,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,23,0.07,"B2",624.07,"2/27/19","I-34",6,NA,6,NA,0,0,0,0,0,0,0,"#9E0142",45
"1599","GH_0489","SS3106","SS3190",183,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,23,0.07,"B3",489.07,"2/27/19","I-34",2,4,NA,NA,0,0,0,0,0,0.142857142857143,1,"#9E0142",45
"1600","GH_1243","CUY71","CUY145",178,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,23,0.07,"B4",1243.07,"2/27/19","I-34",6,NA,6,NA,0,0,0,0,0,0,0,"#9E0142",45
"1601","GH_0436","SS2769","SS2974",160,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,23,0.07,"B5",436.07,"2/27/19","I-34",4,6,NA,NA,0,0,0,0,0,0.0714285714285714,1,"#9E0142",45
"1602","GH_0475","SS3216","SS3139",181,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,23,0.07,"B6",475.07,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#9E0142",45
"1603","GH_1207","CUY148","CUY157",173,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,23,0.07,"B7",1207.07,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#9E0142",45
"1604","GH_1344","COT104","COT105",216,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,23,0.07,"B8",1344.07,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#9E0142",45
"1605","GH_1185","CUY100","CUY103",170,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,23,0.07,"B9",1185.07,"2/27/19","I-34",0,2,NA,NA,0,1,0,1,0,NA,1,"#9E0142",45
"1606","GH_1337","COT46","COT65",215,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,23,0.07,"B10",1337.07,"2/27/19","I-34",6,2,6,NA,0,0,0,0,0,0.0476190476190476,1,"#9E0142",45
"1607","GH_1333","COT71","COT95",214,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,23,0.07,"B11",1333.07,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#9E0142",45
"1608","GH_0504","SS3159","SS3157",185,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,23,0.07,"B12",504.07,"2/27/19","I-34",6,NA,6,NA,0,0,0,0,0,0,0,"#9E0142",45
"1609","GH_1135","CUY55","CUY65",164,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,23,0.07,"C1",1135.07,"2/27/19","I-34",2,2,2,NA,0,0,0,0,0,0.142857142857143,1,"#9E0142",45
"1610","GH_1156","CUY124","CUY126",167,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,23,0.07,"C2",1156.07,"2/27/19","I-34",2,4,NA,"GE",0,0,0,0,0,0.142857142857143,1,"#9E0142",45
"1611","GH_0513","SS3183","SS3174",186,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,23,0.07,"C3",513.07,"2/27/19","I-34",6,5,1,"GE",0,0,0,0,0,0,1,"#9E0142",45
"1612","GH_1280","COT54","COT79",203,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,23,0.07,"C4",1280.07,"2/27/19","I-34",4,NA,6,NA,0,0,0,0,0,0.0714285714285714,1,"#9E0142",45
"1613","GH_0409","SS2989","SS2856",157,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,23,0.07,"C5",409.07,"2/27/19","I-34",4,NA,6,NA,0,0,0,0,0,0.0714285714285714,1,"#9E0142",45
"1614","GH_1324","COT32","COT107",212,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,23,0.07,"C6",1324.07,"2/27/19","I-34",6,NA,6,NA,0,0,0,0,0,0,0,"#9E0142",45
"1615","GH_1258","COT9","COT74",199,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,23,0.07,"C7",1258.07,"2/27/19","I-34",10,8,2,NA,0,0,0,0,0,0,1,"#9E0142",45
"1616","GH_1127","CUY156","CUY4",163,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,23,0.07,"C8",1127.07,"2/27/19","I-34",6,10,NA,NA,0,0,0,0,0,0.0952380952380952,1,"#9E0142",45
"1617","GH_1221","CUY108","CUY30",176,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,23,0.07,"C9",1221.07,"2/27/19","I-34",4,4,2,NA,0,0,0,0,0,0.0714285714285714,1,"#9E0142",45
"1618","GH_0447","SS2933","SS2846",161,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,23,0.07,"C10",447.07,"2/27/19","I-34",4,4,2,NA,0,0,0,0,0,0.0714285714285714,1,"#9E0142",45
"1619","GH_0536","SS3032","SS3175",189,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,23,0.07,"C11",536.07,"2/27/19","I-34",6,8,2,NA,0,0,0,0,0,0.0952380952380952,1,"#9E0142",45
"1620","GH_1326","COT6","COT13",213,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,23,0.07,"C12",1326.07,"2/27/19","I-34",6,8,NA,NA,0,0,0,0,0,0.0476190476190476,1,"#9E0142",45
"1621","GH_0400","SS2788","SS2925",155,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,23,0.07,"D1",400.07,"2/27/19","I-34",2,2,NA,NA,0,0,0,0,0,0,1,"#9E0142",45
"1622","GH_1252","CUY160","CUY153",180,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,23,0.07,"D2",1252.07,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#9E0142",45
"1623","GH_1285","COT84","COT50",204,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,23,0.07,"D3",1285.07,"2/27/19","I-34",2,4,NA,NA,0,0,0,0,0,0.142857142857143,1,"#9E0142",45
"1624","GH_1297","COT28","COT18",207,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,23,0.07,"D4",1297.07,"2/27/19","I-34",6,4,2,"GE",0,0,0,0,0,0,1,"#9E0142",45
"1625","GH_1234","CUY37","CUY112",177,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,23,0.07,"D5",1234.07,"2/27/19","I-34",4,6,NA,NA,0,0,0,0,0,0.0714285714285714,1,"#9E0142",45
"1626","GH_0478","SS3118","SS3066",182,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,23,0.07,"D6",478.07,"2/27/19","I-34",NA,NA,NA,NA,1,0,0,1,0,NA,NA,"#9E0142",45
"1627","GH_0416","SS2945","SS2870",159,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,23,0.07,"D7",416.07,"2/27/19","I-34",6,6,2,NA,0,0,0,0,0,0.0476190476190476,1,"#9E0142",45
"1628","GH_0340","SS2872","SS2855",150,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,23,0.07,"D8",340.07,"2/27/19","I-34",6,4,2,NA,0,0,0,0,0,0,1,"#9E0142",45
"1629","GH_1290","COT61","COT66",205,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,23,0.07,"D9",1290.07,"2/27/19","I-34",6,4,2,NA,0,0,0,0,0,0,1,"#9E0142",45
"1630","GH_0387","SS2976","SS2916",154,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,23,0.07,"D10",387.07,"2/27/19","I-34",4,6,NA,"GE",0,0,0,0,0,0.0714285714285714,1,"#9E0142",45
"1631","GH_0549","SS3088","SS3155",191,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,23,0.07,"D11",549.07,"2/27/19","I-34",6,6,NA,NA,0,0,0,0,0,0,1,"#9E0142",45
"1632","GH_1154","CUY83","CUY59",166,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,23,0.07,"D12",1154.07,"2/27/19","I-34",4,4,2,NA,0,0,0,0,0,0.0714285714285714,1,"#9E0142",45
"1633","GH_1161","CUY18","CUY42",168,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,23,0.07,"E1",1161.07,"2/27/19","I-34",0,2,NA,NA,0,1,0,1,0,NA,1,"#9E0142",45
"1634","GH_1304","COT108","COT81",208,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,23,0.07,"E2",1304.07,"2/27/19","I-34",4,3,1,NA,0,0,0,0,0,0,1,"#9E0142",45
"1635","GH_1320","COT1","COT96",211,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,23,0.07,"E3",1320.07,"2/27/19","I-34",6,4,2,"GE",0,0,0,0,0,0,1,"#9E0142",45
"1636","GH_0334","SS2936","SS2905",149,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,23,0.07,"E4",334.07,"2/27/19","I-34",2,4,NA,NA,0,0,0,0,0,0.142857142857143,1,"#9E0142",45
"1637","GH_0306","SS2991","SS2774",145,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,23,0.07,"E5",306.07,"2/27/19","I-34",4,6,NA,"GE",0,0,0,0,0,0.0714285714285714,1,"#9E0142",45
"1638","GH_1314","COT75","COT42",210,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,23,0.07,"E6",1314.07,"2/27/19","I-34",6,8,NA,NA,0,0,0,0,0,0.0476190476190476,1,"#9E0142",45
"1639","GH_0357","SS2867","SS2863",152,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,23,0.07,"E7",357.07,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#9E0142",45
"1640","GH_0534","SS3082","SS3108",188,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,23,0.07,"E8",534.07,"2/27/19","I-34",4,6,NA,NA,0,0,0,0,0,0.0714285714285714,1,"#9E0142",45
"1641","GH_0541","SS3109","SS3164",190,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,23,0.07,"E9",541.07,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#9E0142",45
"1642","GH_0467","SS3025","SS2941",162,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,23,0.07,"E10",467.07,"2/27/19","I-34",10,4,6,NA,0,0,0,0,0,0,1,"#9E0142",45
"1643","GH_0316","SS2923","SS2779",147,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,23,0.07,"E11",316.07,"2/27/19","I-34",4,10,NA,NA,0,0,0,0,0,0.214285714285714,1,"#9E0142",45
"1644","GH_0312","SS2914","SS2937",146,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,23,0.07,"E12",312.07,"2/27/19","I-34",4,5,1,NA,0,0,0,0,0,0.0714285714285714,1,"#9E0142",45
"1645","GH_1291","COT21","COT34",206,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,23,0.07,"F1",1291.07,"2/27/19","I-34",6,NA,6,NA,0,0,0,0,0,0,0,"#9E0142",45
"1646","GH_0353","SS2926","SS2888",151,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,23,0.07,"F2",353.07,"2/27/19","I-34",0,2,NA,NA,0,1,0,1,0,NA,1,"#9E0142",45
"1647","GH_1170","CUY28","CUY86",169,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,23,0.07,"F3",1170.07,"2/27/19","I-34",6,NA,6,NA,0,0,0,0,0,0,0,"#9E0142",45
"1648","GH_1194","CUY62","CUY7",171,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,23,0.07,"F4",1194.07,"2/27/19","I-34",6,NA,6,NA,0,0,0,0,0,0,0,"#9E0142",45
"1649","GH_0605","SS3173","SS3123",194,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,23,0.07,"F5",605.07,"2/27/19","I-34",10,NA,10,NA,0,0,0,0,0,0,0,"#9E0142",45
"1650","GH_1264","COT26","COT67",200,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,23,0.07,"F6",1264.07,"2/27/19","I-34",6,NA,6,NA,0,0,0,0,0,0,0,"#9E0142",45
"1651","GH_0414","SS2895","SS2869",158,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,23,0.07,"F7",414.07,"2/27/19","I-34",4,4,NA,"GE",0,0,0,0,0,0,1,"#9E0142",45
"1652","GH_1248","CUY11","CUY32",179,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,23,0.07,"F8",1248.07,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#9E0142",45
"1653","GH_1213","CUY58","CUY64",174,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,23,0.07,"F9",1213.07,"2/27/19","I-34",2,2,NA,NA,0,0,0,0,0,0,1,"#9E0142",45
"1654","GH_1307","COT36","COT68",209,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,23,0.07,"F10",1307.07,"2/27/19","I-34",6,NA,6,NA,0,0,0,0,0,0,0,"#9E0142",45
"1655","GH_0591","SS3130","SS3062",193,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,23,0.07,"F11",591.07,"2/27/19","I-34",6,NA,6,NA,0,0,0,0,0,0,0,"#9E0142",45
"1656","GH_0326","SS2858","SS2924",148,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,23,0.07,"F12",326.07,"2/27/19","I-34",4,4,NA,NA,0,0,0,0,0,0,1,"#9E0142",45
"1657","GH_0447","SS2933","SS2846",161,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,24,0.08,"A1",447.08,"2/27/19","I-34",4,4,NA,NA,0,0,0,0,0,0,1,"#9E0142",45
"1658","GH_1161","CUY18","CUY42",168,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,24,0.08,"A2",1161.08,"2/27/19","I-34",4,4,NA,NA,0,0,0,0,0,0,1,"#9E0142",45
"1659","GH_1258","COT9","COT74",199,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,24,0.08,"A3",1258.08,"2/27/19","I-34",4,4,NA,NA,0,0,0,0,0,0,1,"#9E0142",45
"1660","GH_1326","COT6","COT13",213,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,24,0.08,"A4",1326.08,"2/27/19","I-34",12,NA,12,NA,0,0,0,0,0,0,0,"#9E0142",45
"1661","GH_0475","SS3216","SS3139",181,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,24,0.08,"A5",475.08,"2/27/19","I-34",6,4,2,"GE",0,0,0,0,0,0,1,"#9E0142",45
"1662","GH_0504","SS3159","SS3157",185,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,24,0.08,"A6",504.08,"2/27/19","I-34",6,11,1,NA,0,0,0,0,0,0.142857142857143,1,"#9E0142",45
"1663","GH_0467","SS3025","SS2941",162,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,24,0.08,"A7",467.08,"2/27/19","I-34",4,3,3,NA,0,0,0,0,0,0.0714285714285714,1,"#9E0142",45
"1664","GH_0387","SS2976","SS2916",154,"S1",5,2010,"S1 2010",9,"S",3,"45.3",7,1,4,24,0.08,"A8",387.08,"2/27/19","I-34",6,4,2,NA,0,0,0,0,0,0,1,"#9E0142",45
"1665","GH_1156","CUY124","CUY126",167,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,24,0.08,"A9",1156.08,"2/27/19","I-34",4,4,2,NA,0,0,0,0,0,0.0714285714285714,1,"#9E0142",45
"1666","GH_0513","SS3183","SS3174",186,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,24,0.08,"A10",513.08,"2/27/19","I-34",6,NA,6,NA,0,0,0,0,0,0,0,"#9E0142",45
"1667","GH_1170","CUY28","CUY86",169,"S1",5,2017,"S1 2017",10,"S",3,"45.3",7,1,4,24,0.08,"A11",1170.08,"2/27/19","I-34",6,NA,6,NA,0,0,0,0,0,0,0,"#9E0142",45
"1668","GH_0534","SS3082","SS3108",188,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,24,0.08,"A12",534.08,"2/27/19","I-34",4,NA,4,NA,0,0,0,0,0,0,0,"#9E0142",45
"1669","GH_1304","COT108","COT81",208,"S2",6,2017,"S2 2017",12,"S",3,"45.3",7,1,4,24,0.08,"B1",1304.08,"2/27/19","I-34",4,NA,6,"4 leaves are greenish-brown",0,0,0,0,0,0.0714285714285714,1,"#9E0142",45
"1670","GH_0541","SS3109","SS3164",190,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,24,0.08,"B2",541.08,"2/27/19","I-34",6,6,2,NA,0,0,0,0,0,0.0476190476190476,1,"#9E0142",45
"1671","GH_0626","SS3060","SS3131",198,"S2",6,2010,"S2 2010",11,"S",3,"45.3",7,1,4,24,0.08,"B3",626.08,"2/27/19","I-34",2,2,NA,NA,0,0,0,0,0,0,1,"#9E0142",45
