"","FamID","daytimeTemp","RGR","Fam.ord","Group.ord"
"497","GH_0284",17.4781595806639,0.0450635119404497,"63","4"
"498","GH_0286",-17.5218404193361,0,"64","4"
"499","GH_0286",-12.5218404193361,0.405571607464047,"64","4"
"500","GH_0286",-7.52184041933605,0.923801994779219,"64","4"
"501","GH_0286",-2.52184041933605,1.7236793317222,"64","4"
"502","GH_0286",2.47815958066395,1.95060630256518,"64","4"
"503","GH_0286",7.47815958066395,2.15178269515647,"64","4"
"504","GH_0286",12.4781595806639,1.41950062612417,"64","4"
"505","GH_0286",17.4781595806639,0.0506964509330059,"64","4"
"506","GH_0287",-17.5218404193361,0,"65","4"
"507","GH_0287",-12.5218404193361,0.46190099738961,"65","4"
"508","GH_0287",-7.52184041933605,1.12658779851124,"65","4"
"509","GH_0287",-2.52184041933605,1.92270984279252,"65","4"
"510","GH_0287",2.47815958066395,1.66734994179664,"65","4"
"511","GH_0287",7.47815958066395,2.30950498694805,"65","4"
"512","GH_0287",12.4781595806639,1.03646077463034,"65","4"
"513","GH_0287",17.4781595806639,0.0270381071642698,"65","4"
"514","GH_0290",-17.5218404193361,0.0337976339553372,"66","4"
"515","GH_0290",-12.5218404193361,0.315444583583148,"66","4"
"516","GH_0290",-7.52184041933605,1.31810772425815,"66","4"
"517","GH_0290",-2.52184041933605,1.27679950497941,"66","4"
"518","GH_0290",2.47815958066395,1.88140162351377,"66","4"
"519","GH_0290",7.47815958066395,1.84760398955844,"66","4"
"520","GH_0290",12.4781595806639,1.61102055187108,"66","4"
"521","GH_0290",17.4781595806639,0.146456413806461,"66","4"
"522","GH_0291",-17.5218404193361,0.0360508095523598,"67","4"
"523","GH_0291",-12.5218404193361,0.563293899255621,"67","4"
"524","GH_0291",-7.52184041933605,0.923801994779218,"67","4"
"525","GH_0291",-2.52184041933605,1.04772665261546,"67","4"
"526","GH_0291",2.47815958066395,0.690973849753562,"67","4"
"527","GH_0291",7.47815958066395,2.56862018060563,"67","4"
"528","GH_0291",12.4781595806639,1.7274346243839,"67","4"
"529","GH_0291",17.4781595806639,0.202785803732024,"67","4"
"530","GH_0293",-17.5218404193361,0.0608357411196071,"68","4"
"531","GH_0293",-12.5218404193361,0.630889167166295,"68","4"
"532","GH_0293",-7.52184041933605,0.901270238808993,"68","4"
"533","GH_0293",-2.52184041933605,1.47583001604973,"68","4"
"534","GH_0293",2.47815958066395,1.19418306642192,"68","4"
"535","GH_0293",7.47815958066395,1.62228642985619,"68","4"
"536","GH_0293",12.4781595806639,1.21671482239214,"68","4"
"537","GH_0293",17.4781595806639,0.135190535821349,"68","4"
"538","GH_0297",-17.5218404193361,0,"69","4"
"539","GH_0297",-12.5218404193361,0.568926838248177,"69","4"
"540","GH_0297",-7.52184041933605,1.12658779851124,"69","4"
"541","GH_0297",-2.52184041933605,1.40823474813905,"69","4"
"542","GH_0297",2.47815958066395,1.87764633085207,"69","4"
"543","GH_0297",7.47815958066395,1.84760398955844,"69","4"
"544","GH_0297",12.4781595806639,1.59224408856256,"69","4"
"545","GH_0297",17.4781595806639,0.135190535821349,"69","4"
"546","GH_0300",-17.5218404193361,0.112658779851124,"70","4"
"547","GH_0300",-12.5218404193361,0.402191844068513,"70","4"
"548","GH_0300",-7.52184041933605,1.03646077463034,"70","4"
"549","GH_0300",-2.52184041933605,1.84760398955844,"70","4"
"550","GH_0300",2.47815958066395,1.55469116194551,"70","4"
"551","GH_0300",7.47815958066395,1.78000872164776,"70","4"
"552","GH_0300",12.4781595806639,1.3631712361986,"70","4"
"553","GH_0300",17.4781595806639,0.192646513545422,"70","4"
"554","GH_0301",-17.5218404193361,0,"71","4"
"555","GH_0301",-12.5218404193361,0.439369241419385,"71","4"
"556","GH_0301",-7.52184041933605,1.26177833433259,"71","4"
"557","GH_0301",-2.52184041933605,1.44203238209439,"71","4"
"558","GH_0301",2.47815958066395,1.82507223358821,"71","4"
"559","GH_0301",7.47815958066395,2.28021370418675,"71","4"
"560","GH_0301",12.4781595806639,1.63730760050301,"71","4"
"561","GH_0301",17.4781595806639,0.168988169776687,"71","4"
"562","GH_0302",-17.5218404193361,0.0450635119404497,"72","4"
"563","GH_0302",-12.5218404193361,0.506964509330059,"72","4"
"564","GH_0302",-7.52184041933605,0.878738482838769,"72","4"
"565","GH_0302",-2.52184041933605,1.28431009030282,"72","4"
"566","GH_0302",2.47815958066395,1.82507223358821,"72","4"
"567","GH_0302",7.47815958066395,1.55469116194551,"72","4"
"568","GH_0302",12.4781595806639,0.96135492139626,"72","4"
"569","GH_0302",17.4781595806639,0.236583437687361,"72","4"
"570","GH_0306",-17.5218404193361,0.148709589403484,"73","5"
"571","GH_0306",-12.5218404193361,0.600846825872662,"73","5"
"572","GH_0306",-7.52184041933605,0.96135492139626,"73","5"
"573","GH_0306",-2.52184041933605,1.53215940597529,"73","5"
"574","GH_0306",2.47815958066395,1.98279452537979,"73","5"
"575","GH_0306",7.47815958066395,2.29823910896293,"73","5"
"576","GH_0306",12.4781595806639,1.98279452537979,"73","5"
"577","GH_0306",17.4781595806639,0.563293899255621,"73","5"
"578","GH_0312",-17.5218404193361,0,"74","5"
"579","GH_0312",-12.5218404193361,0.540762143285396,"74","5"
"580","GH_0312",-7.52184041933605,0.78861145895787,"74","5"
"581","GH_0312",-2.52184041933605,1.37443711418372,"74","5"
"582","GH_0312",2.47815958066395,1.75747696567754,"74","5"
"583","GH_0312",7.47815958066395,1.26177833433259,"74","5"
"584","GH_0312",12.4781595806639,1.84760398955844,"74","5"
"585","GH_0312",17.4781595806639,0.394305729478935,"74","5"
"586","GH_0316",-17.5218404193361,0,"75","5"
"587","GH_0316",-12.5218404193361,0.495698631344946,"75","5"
"588","GH_0316",-7.52184041933605,0.473166875374722,"75","5"
"589","GH_0316",-2.52184041933605,1.57722291791574,"75","5"
"590","GH_0316",2.47815958066395,1.21671482239214,"75","5"
"591","GH_0316",7.47815958066395,1.71241345373709,"75","5"
"592","GH_0316",12.4781595806639,1.08152428657079,"75","5"
"593","GH_0316",17.4781595806639,0.878738482838768,"75","5"
"594","GH_0326",-17.5218404193361,0.0901270238808993,"76","5"
"595","GH_0326",-12.5218404193361,0.563293899255621,"76","5"
"596","GH_0326",-7.52184041933605,1.23924657836237,"76","5"
"597","GH_0326",-2.52184041933605,1.23924657836237,"76","5"
"598","GH_0326",2.47815958066395,1.62228642985619,"76","5"
"599","GH_0326",7.47815958066395,1.98279452537979,"76","5"
"600","GH_0326",12.4781595806639,0.901270238808994,"76","5"
"601","GH_0326",17.4781595806639,0.112658779851124,"76","5"
"602","GH_0334",-17.5218404193361,0.0450635119404497,"77","5"
"603","GH_0334",-12.5218404193361,0.40857584159341,"77","5"
"604","GH_0334",-7.52184041933605,1.02519489664523,"77","5"
"605","GH_0334",-2.52184041933605,1.41950062612416,"77","5"
"606","GH_0334",2.47815958066395,1.56220174726892,"77","5"
"607","GH_0334",7.47815958066395,1.35190535821349,"77","5"
"608","GH_0334",12.4781595806639,1.39696887015394,"77","5"
"609","GH_0334",17.4781595806639,0.428103363434272,"77","5"
"610","GH_0340",-17.5218404193361,0.0901270238808993,"78","5"
"611","GH_0340",-12.5218404193361,0.450635119404497,"78","5"
"612","GH_0340",-7.52184041933605,1.30684184627304,"78","5"
"613","GH_0340",-2.52184041933605,1.62228642985619,"78","5"
"614","GH_0340",2.47815958066395,1.91519925746911,"78","5"
"615","GH_0340",7.47815958066395,1.98279452537979,"78","5"
"616","GH_0340",12.4781595806639,1.84760398955844,"78","5"
"617","GH_0340",17.4781595806639,0.428103363434272,"78","5"
"618","GH_0353",-17.5218404193361,0,"79","5"
"619","GH_0353",-12.5218404193361,0.450635119404496,"79","5"
"620","GH_0353",-7.52184041933605,0.822409092913207,"79","5"
"621","GH_0353",-2.52184041933605,1.31585454866113,"79","5"
"622","GH_0353",2.47815958066395,1.73494520970731,"79","5"
"623","GH_0353",7.47815958066395,1.37443711418372,"79","5"
"624","GH_0353",12.4781595806639,1.26177833433259,"79","5"
"625","GH_0353",17.4781595806639,0.360508095523598,"79","5"
"626","GH_0357",-17.5218404193361,0.0675952679106745,"80","5"
"627","GH_0357",-12.5218404193361,0.60835741119607,"80","5"
"628","GH_0357",-7.52184041933605,1.14911955448147,"80","5"
"629","GH_0357",-2.52184041933605,1.44203238209439,"80","5"
"630","GH_0357",2.47815958066395,1.55469116194552,"80","5"
"631","GH_0357",7.47815958066395,1.84760398955844,"80","5"
"632","GH_0357",12.4781595806639,1.62228642985619,"80","5"
"633","GH_0357",17.4781595806639,0.660931508459929,"80","5"
"634","GH_0375",-17.5218404193361,0.0901270238808993,"81","5"
"635","GH_0375",-12.5218404193361,0.495698631344946,"81","5"
"636","GH_0375",-7.52184041933605,1.50211706468166,"81","5"
"637","GH_0375",-2.52184041933605,1.50211706468166,"81","5"
"638","GH_0375",2.47815958066395,1.75747696567754,"81","5"
"639","GH_0375",7.47815958066395,2.65874720448653,"81","5"
"640","GH_0375",12.4781595806639,1.59975467388596,"81","5"
"641","GH_0375",17.4781595806639,0.405571607464047,"81","5"
"642","GH_0387",-17.5218404193361,0.157722291791574,"82","5"
"643","GH_0387",-12.5218404193361,0.410077958658092,"82","5"
"644","GH_0387",-7.52184041933605,0.766079702987644,"82","5"
"645","GH_0387",-2.52184041933605,1.35190535821349,"82","5"
"646","GH_0387",2.47815958066395,1.93773101343934,"82","5"
"647","GH_0387",7.47815958066395,2.11798506120114,"82","5"
"648","GH_0387",12.4781595806639,1.37443711418372,"82","5"
"649","GH_0387",17.4781595806639,0.292912827612923,"82","5"
"650","GH_0400",-17.5218404193361,0.0193129336887641,"83","5"
